mod,idx,nz_frac,edge_top,edge_bottom,edge_left,edge_right,center_y,center_x,H,W
t1ce,39606,0.187256,0.000000,0.000000,0.000000,0.000000,24.265971316818774,31.69882659713168,64,64
flair,39606,0.187500,0.000000,0.000000,0.000000,0.000000,24.272135416666668,31.7109375,64,64
t1,39648,0.321777,0.000000,0.000000,0.000000,0.000000,29.39681335356601,31.562974203338392,64,64
t2,39648,0.321777,0.000000,0.000000,0.000000,0.000000,29.39681335356601,31.562974203338392,64,64
t1ce,39648,0.321777,0.000000,0.000000,0.000000,0.000000,29.39681335356601,31.562974203338392,64,64
flair,39648,0.321777,0.000000,0.000000,0.000000,0.000000,29.39681335356601,31.562974203338392,64,64
t1,39690,0.127441,0.000000,0.000000,0.000000,0.000000,29.272030651340994,31.513409961685824,64,64
t2,39690,0.127441,0.000000,0.000000,0.000000,0.000000,29.272030651340994,31.513409961685824,64,64
t1ce,39690,0.127441,0.000000,0.000000,0.000000,0.000000,29.272030651340994,31.513409961685824,64,64
flair,39690,0.127441,0.000000,0.000000,0.000000,0.000000,29.272030651340994,31.513409961685824,64,64
t1,39732,0.219727,0.015625,0.000000,0.000000,0.000000,25.244444444444444,31.797777777777778,64,64
t2,39732,0.218994,0.015625,0.000000,0.000000,0.000000,25.226309921962095,31.795986622073578,64,64
t1ce,39732,0.219971,0.015625,0.000000,0.000000,0.000000,25.264150943396228,31.800221975582687,64,64
flair,39732,0.219971,0.015625,0.000000,0.000000,0.000000,25.264150943396228,31.800221975582687,64,64
t1,39774,0.273193,0.000000,0.000000,0.000000,0.000000,28.620196604110813,31.881143878462915,64,64
t2,39774,0.273193,0.000000,0.000000,0.000000,0.000000,28.620196604110813,31.881143878462915,64,64
t1ce,39774,0.272705,0.000000,0.000000,0.000000,0.000000,28.615040286481648,31.88630259623993,64,64
flair,39774,0.273193,0.000000,0.000000,0.000000,0.000000,28.620196604110813,31.881143878462915,64,64
t1,39816,0.028809,0.000000,0.000000,0.000000,0.000000,24.847457627118644,31.88135593220339,64,64
t2,39816,0.028809,0.000000,0.000000,0.000000,0.000000,24.847457627118644,31.88135593220339,64,64
t1ce,39816,0.028809,0.000000,0.000000,0.000000,0.000000,24.847457627118644,31.88135593220339,64,64
flair,39816,0.028809,0.000000,0.000000,0.000000,0.000000,24.847457627118644,31.88135593220339,64,64
t1,39858,0.286865,0.000000,0.000000,0.000000,0.000000,29.38212765957447,30.40340425531915,64,64
t2,39858,0.286865,0.000000,0.000000,0.000000,0.000000,29.38212765957447,30.40340425531915,64,64
t1ce,39858,0.286621,0.000000,0.000000,0.000000,0.000000,29.36541737649063,30.396933560477002,64,64
flair,39858,0.286865,0.000000,0.000000,0.000000,0.000000,29.38212765957447,30.40340425531915,64,64
t1,39900,0.228027,0.000000,0.000000,0.000000,0.000000,28.899357601713064,30.37259100642398,64,64
t2,39900,0.228027,0.000000,0.000000,0.000000,0.000000,28.899357601713064,30.37259100642398,64,64
t1ce,39900,0.228027,0.000000,0.000000,0.000000,0.000000,28.899357601713064,30.37259100642398,64,64
flair,39900,0.228027,0.000000,0.000000,0.000000,0.000000,28.899357601713064,30.37259100642398,64,64
t1,39942,0.196777,0.000000,0.000000,0.000000,0.000000,24.55955334987593,31.758064516129032,64,64
t2,39942,0.196777,0.000000,0.000000,0.000000,0.000000,24.57196029776675,31.68610421836228,64,64
t1ce,39942,0.196777,0.000000,0.000000,0.000000,0.000000,24.560794044665013,31.722084367245657,64,64
flair,39942,0.197266,0.000000,0.000000,0.000000,0.000000,24.56188118811881,31.724009900990097,64,64
t1,39984,0.322754,0.005859,0.000000,0.000000,0.000000,28.937216338880486,31.723903177004537,64,64
t2,39984,0.322754,0.005859,0.000000,0.000000,0.000000,28.947806354009078,31.720121028744327,64,64
t1ce,39984,0.322510,0.005859,0.000000,0.000000,0.000000,28.9447388342165,31.72747918243755,64,64
flair,39984,0.322510,0.005859,0.000000,0.000000,0.000000,28.946252838758515,31.719152157456474,64,64
t1,40026,0.225098,0.000000,0.000000,0.000000,0.000000,30.160520607375272,31.91648590021692,64,64
t2,40026,0.225098,0.000000,0.000000,0.000000,0.000000,30.160520607375272,31.91648590021692,64,64
t1ce,40026,0.225098,0.000000,0.000000,0.000000,0.000000,30.160520607375272,31.91648590021692,64,64
flair,40026,0.225098,0.000000,0.000000,0.000000,0.000000,30.160520607375272,31.91648590021692,64,64
t1,40068,0.117676,0.000000,0.000000,0.000000,0.000000,19.524896265560166,31.680497925311204,64,64
t2,40068,0.117920,0.000000,0.000000,0.000000,0.000000,19.648033126293996,31.67494824016563,64,64
t1ce,40068,0.118164,0.000000,0.000000,0.000000,0.000000,19.613636363636363,31.706611570247933,64,64
flair,40068,0.118408,0.000000,0.000000,0.000000,0.000000,19.620618556701032,31.70515463917526,64,64
t1,40110,0.298096,0.000000,0.000000,0.000000,0.000000,28.937755937755938,31.696969696969695,64,64
t2,40110,0.298096,0.000000,0.000000,0.000000,0.000000,28.937755937755938,31.696969696969695,64,64
t1ce,40110,0.298096,0.000000,0.000000,0.000000,0.000000,28.937755937755938,31.696969696969695,64,64
flair,40110,0.298096,0.000000,0.000000,0.000000,0.000000,28.937755937755938,31.696969696969695,64,64
t1,40152,0.186035,0.000000,0.000000,0.000000,0.000000,30.08530183727034,32.169291338582674,64,64
t2,40152,0.186035,0.000000,0.000000,0.000000,0.000000,30.08530183727034,32.169291338582674,64,64
t1ce,40152,0.186035,0.000000,0.000000,0.000000,0.000000,30.08530183727034,32.169291338582674,64,64
flair,40152,0.185791,0.000000,0.000000,0.000000,0.000000,30.102496714848883,32.18002628120894,64,64
t1,40194,0.205811,0.007812,0.000000,0.000000,0.000000,24.298932384341636,31.79240806642942,64,64
t2,40194,0.205566,0.007812,0.000000,0.000000,0.000000,24.31828978622328,31.788598574821854,64,64
t1ce,40194,0.205811,0.007812,0.000000,0.000000,0.000000,24.298932384341636,31.79240806642942,64,64
flair,40194,0.205811,0.007812,0.000000,0.000000,0.000000,24.298932384341636,31.79240806642942,64,64
t1,40236,0.280762,0.000000,0.000000,0.000000,0.000000,29.481739130434782,31.67478260869565,64,64
t2,40236,0.280762,0.000000,0.000000,0.000000,0.000000,29.481739130434782,31.67478260869565,64,64
t1ce,40236,0.280762,0.000000,0.000000,0.000000,0.000000,29.481739130434782,31.67478260869565,64,64
flair,40236,0.280762,0.000000,0.000000,0.000000,0.000000,29.481739130434782,31.67478260869565,64,64
t1,40278,0.069580,0.000000,0.000000,0.000000,0.000000,29.347368421052632,32.175438596491226,64,64
t2,40278,0.069580,0.000000,0.000000,0.000000,0.000000,29.347368421052632,32.175438596491226,64,64
t1ce,40278,0.069580,0.000000,0.000000,0.000000,0.000000,29.347368421052632,32.175438596491226,64,64
flair,40278,0.069336,0.000000,0.000000,0.000000,0.000000,29.3556338028169,32.19718309859155,64,64
t1,40320,0.238037,0.000000,0.000000,0.000000,0.000000,26.503589743589743,31.923076923076923,64,64
t2,40320,0.237793,0.000000,0.000000,0.000000,0.000000,26.52053388090349,31.920944558521562,64,64
t1ce,40320,0.238037,0.000000,0.000000,0.000000,0.000000,26.503589743589743,31.923076923076923,64,64
flair,40320,0.238037,0.000000,0.000000,0.000000,0.000000,26.503589743589743,31.923076923076923,64,64
t1,40362,0.271973,0.000000,0.000000,0.000000,0.000000,30.66427289048474,31.68850987432675,64,64
t2,40362,0.271973,0.000000,0.000000,0.000000,0.000000,30.66427289048474,31.68850987432675,64,64
t1ce,40362,0.271973,0.000000,0.000000,0.000000,0.000000,30.66427289048474,31.68850987432675,64,64
flair,40362,0.271973,0.000000,0.000000,0.000000,0.000000,30.66427289048474,31.68850987432675,64,64
t1,40404,0.017578,0.000000,0.000000,0.000000,0.000000,28.86111111111111,31.694444444444443,64,64
t2,40404,0.017578,0.000000,0.000000,0.000000,0.000000,28.86111111111111,31.694444444444443,64,64
t1ce,40404,0.017578,0.000000,0.000000,0.000000,0.000000,28.86111111111111,31.694444444444443,64,64
flair,40404,0.017578,0.000000,0.000000,0.000000,0.000000,28.86111111111111,31.694444444444443,64,64
t1,40446,0.266846,0.000000,0.000000,0.000000,0.000000,26.356816102470265,31.70814272644099,64,64
t2,40446,0.266846,0.000000,0.000000,0.000000,0.000000,26.356816102470265,31.70814272644099,64,64
t1ce,40446,0.265869,0.000000,0.000000,0.000000,0.000000,26.366391184573004,31.67676767676768,64,64
flair,40446,0.265869,0.000000,0.000000,0.000000,0.000000,26.376492194674015,31.67676767676768,64,64
t1,40488,0.247070,0.000000,0.000000,0.000000,0.000000,28.92094861660079,31.67094861660079,64,64
t2,40488,0.247070,0.000000,0.000000,0.000000,0.000000,28.92094861660079,31.67094861660079,64,64
t1ce,40488,0.246826,0.000000,0.000000,0.000000,0.000000,28.920870425321464,31.66765578635015,64,64
flair,40488,0.246582,0.000000,0.000000,0.000000,0.000000,28.915841584158414,31.66237623762376,64,64
t1,40530,0.093506,0.000000,0.000000,0.000000,0.000000,20.43864229765013,32.04699738903394,64,64
t2,40530,0.093506,0.000000,0.000000,0.000000,0.000000,20.43864229765013,32.04699738903394,64,64
t1ce,40530,0.093506,0.000000,0.000000,0.000000,0.000000,20.43864229765013,32.04699738903394,64,64
flair,40530,0.093506,0.000000,0.000000,0.000000,0.000000,20.43864229765013,32.04699738903394,64,64
t1,40572,0.287842,0.000000,0.000000,0.000000,0.000000,28.40203562340967,31.49279050042409,64,64
t2,40572,0.287842,0.000000,0.000000,0.000000,0.000000,28.40203562340967,31.49279050042409,64,64
t1ce,40572,0.287842,0.000000,0.000000,0.000000,0.000000,28.40203562340967,31.49279050042409,64,64
flair,40572,0.287842,0.000000,0.000000,0.000000,0.000000,28.40203562340967,31.49279050042409,64,64
t1,40614,0.209717,0.000000,0.000000,0.000000,0.000000,29.082654249126893,31.51455180442375,64,64
t2,40614,0.209717,0.000000,0.000000,0.000000,0.000000,29.082654249126893,31.51455180442375,64,64
t1ce,40614,0.209717,0.000000,0.000000,0.000000,0.000000,29.082654249126893,31.51455180442375,64,64
flair,40614,0.209473,0.000000,0.000000,0.000000,0.000000,29.075757575757574,31.498834498834498,64,64
t1,40656,0.146240,0.000000,0.000000,0.000000,0.000000,23.061769616026712,32.30050083472454,64,64
t2,40656,0.144287,0.000000,0.000000,0.000000,0.000000,23.194585448392555,32.373942470389174,64,64
t1ce,40656,0.146240,0.000000,0.000000,0.000000,0.000000,23.061769616026712,32.30050083472454,64,64
flair,40656,0.146240,0.000000,0.000000,0.000000,0.000000,23.061769616026712,32.30050083472454,64,64
t1,40698,0.321289,0.011719,0.000000,0.000000,0.000000,29.177811550151976,31.785714285714285,64,64
t2,40698,0.321289,0.011719,0.000000,0.000000,0.000000,29.177811550151976,31.785714285714285,64,64
t1ce,40698,0.321289,0.011719,0.000000,0.000000,0.000000,29.177811550151976,31.785714285714285,64,64
flair,40698,0.321289,0.011719,0.000000,0.000000,0.000000,29.177811550151976,31.785714285714285,64,64
t1,40740,0.188232,0.000000,0.000000,0.000000,0.000000,28.867704280155642,32.088197146562905,64,64
t2,40740,0.188232,0.000000,0.000000,0.000000,0.000000,28.867704280155642,32.088197146562905,64,64
t1ce,40740,0.188232,0.000000,0.000000,0.000000,0.000000,28.867704280155642,32.088197146562905,64,64
flair,40740,0.188232,0.000000,0.000000,0.000000,0.000000,28.867704280155642,32.088197146562905,64,64
t1,40782,0.197754,0.000000,0.000000,0.000000,0.000000,24.498765432098764,31.860493827160493,64,64
t2,40782,0.197510,0.000000,0.000000,0.000000,0.000000,24.516687268232385,31.856613102595798,64,64
t1ce,40782,0.197754,0.000000,0.000000,0.000000,0.000000,24.498765432098764,31.860493827160493,64,64
flair,40782,0.197754,0.000000,0.000000,0.000000,0.000000,24.498765432098764,31.860493827160493,64,64
t1,40824,0.304199,0.000000,0.000000,0.000000,0.000000,29.47271268057785,31.74959871589085,64,64
t2,40824,0.304199,0.000000,0.000000,0.000000,0.000000,29.47271268057785,31.74959871589085,64,64
t1ce,40824,0.304199,0.000000,0.000000,0.000000,0.000000,29.47271268057785,31.74959871589085,64,64
flair,40824,0.304199,0.000000,0.000000,0.000000,0.000000,29.47271268057785,31.74959871589085,64,64
t1,40866,0.128662,0.000000,0.000000,0.000000,0.000000,28.316888045540797,32.146110056926,64,64
t2,40866,0.128662,0.000000,0.000000,0.000000,0.000000,28.316888045540797,32.146110056926,64,64
t1ce,40866,0.128662,0.000000,0.000000,0.000000,0.000000,28.316888045540797,32.146110056926,64,64
flair,40866,0.128662,0.000000,0.000000,0.000000,0.000000,28.316888045540797,32.146110056926,64,64
t1,40908,0.355713,0.000000,0.023438,0.000000,0.000000,32.11599176389842,31.183939601921757,64,64
t2,40908,0.355713,0.000000,0.023438,0.000000,0.000000,32.11599176389842,31.183939601921757,64,64
t1ce,40908,0.355713,0.000000,0.023438,0.000000,0.000000,32.11599176389842,31.183939601921757,64,64
flair,40908,0.355713,0.000000,0.023438,0.000000,0.000000,32.11599176389842,31.183939601921757,64,64
t1,40950,0.323730,0.000000,0.005859,0.000000,0.000000,31.981900452488688,31.28582202111614,64,64
t2,40950,0.323730,0.000000,0.005859,0.000000,0.000000,31.981900452488688,31.28582202111614,64,64
t1ce,40950,0.323730,0.000000,0.005859,0.000000,0.000000,31.981900452488688,31.28582202111614,64,64
flair,40950,0.323730,0.000000,0.005859,0.000000,0.000000,31.981900452488688,31.28582202111614,64,64
t1,40992,0.091309,0.000000,0.000000,0.000000,0.000000,28.83957219251337,31.358288770053477,64,64
t2,40992,0.091064,0.000000,0.000000,0.000000,0.000000,28.812332439678283,31.3485254691689,64,64
t1ce,40992,0.091309,0.000000,0.000000,0.000000,0.000000,28.83957219251337,31.358288770053477,64,64
flair,40992,0.091064,0.000000,0.000000,0.000000,0.000000,28.812332439678283,31.3485254691689,64,64
t1,41034,0.246582,0.050781,0.000000,0.000000,0.000000,23.884158415841583,31.828712871287127,64,64
t2,41034,0.246826,0.050781,0.000000,0.000000,0.000000,23.90108803165183,31.83086053412463,64,64
t1ce,41034,0.245117,0.050781,0.000000,0.000000,0.000000,23.78585657370518,31.83266932270916,64,64
flair,41034,0.246826,0.050781,0.000000,0.000000,0.000000,23.90108803165183,31.83086053412463,64,64
t1,41076,0.300293,0.000000,0.000000,0.000000,0.000000,29.42439024390244,31.546341463414635,64,64
t2,41076,0.300293,0.000000,0.000000,0.000000,0.000000,29.42439024390244,31.546341463414635,64,64
t1ce,41076,0.300293,0.000000,0.000000,0.000000,0.000000,29.42439024390244,31.546341463414635,64,64
flair,41076,0.300293,0.000000,0.000000,0.000000,0.000000,29.42439024390244,31.546341463414635,64,64
t1,41118,0.034668,0.000000,0.000000,0.000000,0.000000,28.161971830985916,31.746478873239436,64,64
t2,41118,0.034668,0.000000,0.000000,0.000000,0.000000,28.161971830985916,31.746478873239436,64,64
t1ce,41118,0.034668,0.000000,0.000000,0.000000,0.000000,28.161971830985916,31.746478873239436,64,64
flair,41118,0.034668,0.000000,0.000000,0.000000,0.000000,28.161971830985916,31.746478873239436,64,64
t1,41160,0.283203,0.005859,0.000000,0.000000,0.000000,27.13706896551724,31.666379310344826,64,64
t2,41160,0.283203,0.005859,0.000000,0.000000,0.000000,27.135344827586206,31.688793103448276,64,64
t1ce,41160,0.283447,0.005859,0.000000,0.000000,0.000000,27.14470284237726,31.676141257536607,64,64
flair,41160,0.283447,0.005859,0.000000,0.000000,0.000000,27.14470284237726,31.676141257536607,64,64
t1,41202,0.239990,0.000000,0.000000,0.000000,0.000000,29.496439471007122,31.503560528992878,64,64
t2,41202,0.240234,0.000000,0.000000,0.000000,0.000000,29.479674796747968,31.495934959349594,64,64
t1ce,41202,0.240234,0.000000,0.000000,0.000000,0.000000,29.479674796747968,31.495934959349594,64,64
flair,41202,0.240234,0.000000,0.000000,0.000000,0.000000,29.479674796747968,31.495934959349594,64,64
t1,41244,0.127930,0.000000,0.000000,0.000000,0.000000,24.240458015267176,30.994274809160306,64,64
t2,41244,0.127686,0.000000,0.000000,0.000000,0.000000,24.229445506692162,31.007648183556405,64,64
t1ce,41244,0.127686,0.000000,0.000000,0.000000,0.000000,24.229445506692162,31.019120458891013,64,64
flair,41244,0.127930,0.000000,0.000000,0.000000,0.000000,24.240458015267176,30.994274809160306,64,64
t1,41286,0.328369,0.000000,0.000000,0.000000,0.000000,31.259479553903347,30.765055762081783,64,64
t2,41286,0.328369,0.000000,0.000000,0.000000,0.000000,31.259479553903347,30.765055762081783,64,64
t1ce,41286,0.328369,0.000000,0.000000,0.000000,0.000000,31.259479553903347,30.765055762081783,64,64
flair,41286,0.327881,0.000000,0.000000,0.000000,0.000000,31.271779597915117,30.773641102010423,64,64
t1,41328,0.215332,0.000000,0.000000,0.000000,0.000000,31.170068027210885,31.26530612244898,64,64
t2,41328,0.215332,0.000000,0.000000,0.000000,0.000000,31.170068027210885,31.26530612244898,64,64
t1ce,41328,0.215332,0.000000,0.000000,0.000000,0.000000,31.170068027210885,31.26530612244898,64,64
flair,41328,0.215332,0.000000,0.000000,0.000000,0.000000,31.170068027210885,31.26530612244898,64,64
t1,41370,0.135010,0.000000,0.000000,0.000000,0.000000,22.815551537070526,31.9873417721519,64,64
t2,41370,0.135010,0.000000,0.000000,0.000000,0.000000,22.815551537070526,31.9873417721519,64,64
t1ce,41370,0.135010,0.000000,0.000000,0.000000,0.000000,22.815551537070526,31.9873417721519,64,64
flair,41370,0.135010,0.000000,0.000000,0.000000,0.000000,22.815551537070526,31.9873417721519,64,64
t1,41412,0.281982,0.000000,0.000000,0.000000,0.000000,28.4008658008658,31.61038961038961,64,64
t2,41412,0.281982,0.000000,0.000000,0.000000,0.000000,28.4008658008658,31.61038961038961,64,64
t1ce,41412,0.281982,0.000000,0.000000,0.000000,0.000000,28.4008658008658,31.61038961038961,64,64
flair,41412,0.281250,0.000000,0.000000,0.000000,0.000000,28.427083333333332,31.610243055555557,64,64
t1,41454,0.131348,0.000000,0.000000,0.000000,0.000000,28.907063197026023,31.472118959107807,64,64
t2,41454,0.131348,0.000000,0.000000,0.000000,0.000000,28.907063197026023,31.472118959107807,64,64
t1ce,41454,0.131348,0.000000,0.000000,0.000000,0.000000,28.907063197026023,31.472118959107807,64,64
flair,41454,0.131104,0.000000,0.000000,0.000000,0.000000,28.905027932960895,31.472998137802605,64,64
t1,41496,0.244385,0.037109,0.000000,0.000000,0.000000,24.314685314685313,31.765234765234766,64,64
t2,41496,0.244385,0.037109,0.000000,0.000000,0.000000,24.314685314685313,31.765234765234766,64,64
t1ce,41496,0.245361,0.037109,0.000000,0.000000,0.000000,24.383084577114428,31.769154228855722,64,64
flair,41496,0.245361,0.037109,0.000000,0.000000,0.000000,24.38407960199005,31.771144278606965,64,64
t1,41538,0.306885,0.000000,0.000000,0.000000,0.000000,29.947494033412887,31.785998408910103,64,64
t2,41538,0.306885,0.000000,0.000000,0.000000,0.000000,29.947494033412887,31.785998408910103,64,64
t1ce,41538,0.306885,0.000000,0.000000,0.000000,0.000000,29.947494033412887,31.785998408910103,64,64
flair,41538,0.306885,0.000000,0.000000,0.000000,0.000000,29.947494033412887,31.785998408910103,64,64
t1,41580,0.049316,0.000000,0.000000,0.000000,0.000000,29.965346534653467,31.653465346534652,64,64
t2,41580,0.049316,0.000000,0.000000,0.000000,0.000000,29.965346534653467,31.653465346534652,64,64
t1ce,41580,0.049316,0.000000,0.000000,0.000000,0.000000,29.965346534653467,31.653465346534652,64,64
flair,41580,0.049316,0.000000,0.000000,0.000000,0.000000,29.965346534653467,31.653465346534652,64,64
t1,41622,0.288330,0.042969,0.000000,0.000000,0.000000,26.07874682472481,31.46740050804403,64,64
t2,41622,0.288086,0.041016,0.000000,0.000000,0.000000,26.09491525423729,31.466101694915253,64,64
t1ce,41622,0.288330,0.042969,0.000000,0.000000,0.000000,26.07874682472481,31.46740050804403,64,64
flair,41622,0.288086,0.041016,0.000000,0.000000,0.000000,26.09491525423729,31.466101694915253,64,64
t1,41664,0.287598,0.000000,0.000000,0.000000,0.000000,29.50169779286927,31.899830220713074,64,64
t2,41664,0.287598,0.000000,0.000000,0.000000,0.000000,29.50169779286927,31.899830220713074,64,64
t1ce,41664,0.287598,0.000000,0.000000,0.000000,0.000000,29.50169779286927,31.899830220713074,64,64
flair,41664,0.287598,0.000000,0.000000,0.000000,0.000000,29.50169779286927,31.899830220713074,64,64
t1,41706,0.005371,0.000000,0.000000,0.000000,0.000000,26.772727272727273,32.27272727272727,64,64
t2,41706,0.005371,0.000000,0.000000,0.000000,0.000000,26.772727272727273,32.27272727272727,64,64
t1ce,41706,0.005371,0.000000,0.000000,0.000000,0.000000,26.772727272727273,32.27272727272727,64,64
flair,41706,0.005371,0.000000,0.000000,0.000000,0.000000,26.772727272727273,32.27272727272727,64,64
t1,41748,0.249756,0.000000,0.000000,0.000000,0.000000,27.425219941348974,31.78592375366569,64,64
t2,41748,0.249512,0.000000,0.000000,0.000000,0.000000,27.441291585127203,31.818003913894326,64,64
t1ce,41748,0.250000,0.000000,0.000000,0.000000,0.000000,27.443359375,31.783203125,64,64
flair,41748,0.249756,0.000000,0.000000,0.000000,0.000000,27.450635386119256,31.78299120234604,64,64
t1,41790,0.218750,0.000000,0.000000,0.000000,0.000000,29.160714285714285,31.313616071428573,64,64
t2,41790,0.218750,0.000000,0.000000,0.000000,0.000000,29.160714285714285,31.313616071428573,64,64
t1ce,41790,0.218750,0.000000,0.000000,0.000000,0.000000,29.160714285714285,31.313616071428573,64,64
flair,41790,0.218750,0.000000,0.000000,0.000000,0.000000,29.160714285714285,31.313616071428573,64,64
t1,41832,0.131104,0.000000,0.000000,0.000000,0.000000,23.769087523277467,31.407821229050278,64,64
t2,41832,0.129639,0.000000,0.000000,0.000000,0.000000,23.843691148775896,31.306967984934087,64,64
t1ce,41832,0.131104,0.000000,0.000000,0.000000,0.000000,23.769087523277467,31.407821229050278,64,64
flair,41832,0.131104,0.000000,0.000000,0.000000,0.000000,23.769087523277467,31.407821229050278,64,64
t1,41874,0.293457,0.000000,0.000000,0.000000,0.000000,28.513311148086522,31.42512479201331,64,64
t2,41874,0.293457,0.000000,0.000000,0.000000,0.000000,28.513311148086522,31.42512479201331,64,64
t1ce,41874,0.293457,0.000000,0.000000,0.000000,0.000000,28.513311148086522,31.42512479201331,64,64
flair,41874,0.293457,0.000000,0.000000,0.000000,0.000000,28.513311148086522,31.42512479201331,64,64
t1,41916,0.197021,0.000000,0.000000,0.000000,0.000000,29.042131350681537,32.22552664188352,64,64
t2,41916,0.197021,0.000000,0.000000,0.000000,0.000000,29.042131350681537,32.22552664188352,64,64
t1ce,41916,0.197021,0.000000,0.000000,0.000000,0.000000,29.042131350681537,32.22552664188352,64,64
flair,41916,0.197021,0.000000,0.000000,0.000000,0.000000,29.042131350681537,32.22552664188352,64,64
t1,41958,0.177490,0.000000,0.000000,0.000000,0.000000,25.070151306740026,29.63961485557084,64,64
t2,41958,0.177002,0.000000,0.000000,0.000000,0.000000,25.088275862068965,29.642758620689655,64,64
t1ce,41958,0.177979,0.000000,0.000000,0.000000,0.000000,25.080932784636488,29.672153635116597,64,64
flair,41958,0.177246,0.000000,0.000000,0.000000,0.000000,25.053719008264462,29.681818181818183,64,64
t1,42000,0.306641,0.000000,0.000000,0.000000,0.000000,30.35828025477707,30.68471337579618,64,64
t2,42000,0.306641,0.000000,0.000000,0.000000,0.000000,30.35828025477707,30.68471337579618,64,64
t1ce,42000,0.306641,0.000000,0.000000,0.000000,0.000000,30.35828025477707,30.68471337579618,64,64
flair,42000,0.305908,0.000000,0.000000,0.000000,0.000000,30.37829209896249,30.67438148443735,64,64
t1,42042,0.145752,0.000000,0.000000,0.000000,0.000000,29.512562814070353,31.11390284757119,64,64
t2,42042,0.145752,0.000000,0.000000,0.000000,0.000000,29.512562814070353,31.11390284757119,64,64
t1ce,42042,0.145752,0.000000,0.000000,0.000000,0.000000,29.512562814070353,31.11390284757119,64,64
flair,42042,0.145752,0.000000,0.000000,0.000000,0.000000,29.512562814070353,31.11390284757119,64,64
t1,42084,0.238525,0.000000,0.000000,0.000000,0.000000,24.266120777891505,31.942681678607983,64,64
t2,42084,0.238525,0.000000,0.000000,0.000000,0.000000,24.266120777891505,31.942681678607983,64,64
t1ce,42084,0.238525,0.000000,0.000000,0.000000,0.000000,24.266120777891505,31.942681678607983,64,64
flair,42084,0.238525,0.000000,0.000000,0.000000,0.000000,24.266120777891505,31.942681678607983,64,64
t1,42126,0.314209,0.000000,0.000000,0.000000,0.000000,29.033411033411035,31.832944832944833,64,64
t2,42126,0.314209,0.000000,0.000000,0.000000,0.000000,29.033411033411035,31.832944832944833,64,64
t1ce,42126,0.314209,0.000000,0.000000,0.000000,0.000000,29.033411033411035,31.832944832944833,64,64
flair,42126,0.314209,0.000000,0.000000,0.000000,0.000000,29.033411033411035,31.832944832944833,64,64
t1,42168,0.058105,0.000000,0.000000,0.000000,0.000000,27.07983193277311,31.57563025210084,64,64
t2,42168,0.058838,0.000000,0.000000,0.000000,0.000000,27.141078838174273,31.597510373443985,64,64
t1ce,42168,0.058838,0.000000,0.000000,0.000000,0.000000,27.141078838174273,31.597510373443985,64,64
flair,42168,0.058838,0.000000,0.000000,0.000000,0.000000,27.141078838174273,31.597510373443985,64,64
t1,42210,0.249023,0.054688,0.000000,0.000000,0.000000,24.568627450980394,32.003921568627455,64,64
t2,42210,0.249023,0.054688,0.000000,0.000000,0.000000,24.568627450980394,32.003921568627455,64,64
t1ce,42210,0.249023,0.054688,0.000000,0.000000,0.000000,24.568627450980394,32.003921568627455,64,64
flair,42210,0.249023,0.054688,0.000000,0.000000,0.000000,24.568627450980394,32.003921568627455,64,64
t1,42252,0.258545,0.000000,0.000000,0.000000,0.000000,28.46836638338055,31.576015108593012,64,64
t2,42252,0.258545,0.000000,0.000000,0.000000,0.000000,28.46836638338055,31.576015108593012,64,64
t1ce,42252,0.258545,0.000000,0.000000,0.000000,0.000000,28.46836638338055,31.576015108593012,64,64
flair,42252,0.258545,0.000000,0.000000,0.000000,0.000000,28.46836638338055,31.576015108593012,64,64
t1,42294,0.084473,0.000000,0.000000,0.000000,0.000000,20.141618497109828,31.6242774566474,64,64
t2,42294,0.083984,0.000000,0.000000,0.000000,0.000000,20.113372093023255,31.552325581395348,64,64
t1ce,42294,0.084473,0.000000,0.000000,0.000000,0.000000,20.141618497109828,31.6242774566474,64,64
flair,42294,0.084473,0.000000,0.000000,0.000000,0.000000,20.141618497109828,31.6242774566474,64,64
t1,42336,0.297607,0.033203,0.000000,0.000000,0.000000,27.431501230516815,31.72354388843314,64,64
t2,42336,0.297363,0.033203,0.000000,0.000000,0.000000,27.41543513957307,31.7192118226601,64,64
t1ce,42336,0.297852,0.033203,0.000000,0.000000,0.000000,27.447540983606558,31.718852459016393,64,64
flair,42336,0.298096,0.033203,0.000000,0.000000,0.000000,27.516789516789515,31.73955773955774,64,64
t1,42378,0.222412,0.000000,0.000000,0.000000,0.000000,29.195389681668495,31.794731064763997,64,64
t2,42378,0.222412,0.000000,0.000000,0.000000,0.000000,29.195389681668495,31.794731064763997,64,64
t1ce,42378,0.222412,0.000000,0.000000,0.000000,0.000000,29.195389681668495,31.794731064763997,64,64
flair,42378,0.222412,0.000000,0.000000,0.000000,0.000000,29.195389681668495,31.794731064763997,64,64
t1,42420,0.090820,0.000000,0.000000,0.000000,0.000000,21.836021505376344,30.927419354838708,64,64
t2,42420,0.090820,0.000000,0.000000,0.000000,0.000000,21.836021505376344,30.927419354838708,64,64
t1ce,42420,0.090820,0.000000,0.000000,0.000000,0.000000,21.836021505376344,30.927419354838708,64,64
flair,42420,0.090576,0.000000,0.000000,0.000000,0.000000,21.824797843665767,30.951482479784367,64,64
t1,42462,0.304443,0.009766,0.000000,0.000000,0.000000,29.809943865276665,31.037690457097032,64,64
