mod,idx,nz_frac,edge_top,edge_bottom,edge_left,edge_right,center_y,center_x,H,W
t1ce,40176,0.704346,1.000000,0.236328,0.916016,1.000000,24.544540727902945,32.109878682842286,64,64
flair,40176,0.704346,1.000000,0.236328,0.916016,1.000000,24.544540727902945,32.109878682842286,64,64
t1,40224,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,40224,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,40224,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,40224,0.999756,1.000000,1.000000,1.000000,1.000000,31.494505494505493,31.495482295482294,64,64
t1,40272,0.052979,0.345703,0.000000,0.000000,0.019531,3.9769585253456223,38.24884792626728,64,64
t2,40272,0.052979,0.345703,0.000000,0.000000,0.019531,3.9769585253456223,38.24884792626728,64,64
t1ce,40272,0.052979,0.345703,0.000000,0.000000,0.019531,3.9769585253456223,38.24884792626728,64,64
flair,40272,0.052979,0.345703,0.000000,0.000000,0.019531,3.9769585253456223,38.24884792626728,64,64
t1,40320,0.998047,1.000000,1.000000,1.000000,1.000000,31.478228962818005,31.49559686888454,64,64
t2,40320,0.998047,1.000000,1.000000,1.000000,1.000000,31.478228962818005,31.49559686888454,64,64
t1ce,40320,0.997803,1.000000,1.000000,1.000000,1.000000,31.474920479569366,31.492047956936627,64,64
flair,40320,0.998047,1.000000,1.000000,1.000000,1.000000,31.478228962818005,31.49559686888454,64,64
t1,40368,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,40368,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,40368,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,40368,0.998047,0.998047,1.000000,1.000000,1.000000,31.488013698630137,31.493150684931507,64,64
t1,40416,0.288330,0.998047,0.000000,0.201172,0.273438,9.079593564775614,32.959356477561386,64,64
t2,40416,0.288330,0.998047,0.000000,0.201172,0.273438,9.079593564775614,32.959356477561386,64,64
t1ce,40416,0.288330,0.998047,0.000000,0.201172,0.273438,9.079593564775614,32.959356477561386,64,64
flair,40416,0.287598,0.998047,0.000000,0.201172,0.271484,9.062818336162987,32.91765704584041,64,64
t1,40464,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,40464,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,40464,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,40464,0.999756,1.000000,1.000000,0.998047,1.000000,31.494993894993893,31.50720390720391,64,64
t1,40512,0.955322,1.000000,0.736328,0.810547,0.871094,30.264758497316638,31.81523128034756,64,64
t2,40512,0.955322,1.000000,0.736328,0.810547,0.871094,30.264758497316638,31.81523128034756,64,64
t1ce,40512,0.955322,1.000000,0.736328,0.810547,0.871094,30.264758497316638,31.81523128034756,64,64
flair,40512,0.955078,1.000000,0.734375,0.810547,0.871094,30.256390593047033,31.818507157464214,64,64
t1,40560,0.742432,1.000000,0.324219,0.994141,1.000000,25.212758960868136,31.630055902663596,64,64
t2,40560,0.742432,1.000000,0.324219,0.994141,1.000000,25.212758960868136,31.630055902663596,64,64
t1ce,40560,0.742432,1.000000,0.324219,0.994141,1.000000,25.212758960868136,31.630055902663596,64,64
flair,40560,0.742188,0.998047,0.324219,0.994141,1.000000,25.221052631578946,31.628618421052632,64,64
t1,40608,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,40608,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,40608,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,40608,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,40656,0.199219,1.000000,0.000000,0.183594,0.171875,6.283088235294118,32.365196078431374,64,64
t2,40656,0.198975,1.000000,0.000000,0.183594,0.169922,6.278527607361963,32.331288343558285,64,64
t1ce,40656,0.199219,1.000000,0.000000,0.183594,0.171875,6.283088235294118,32.365196078431374,64,64
flair,40656,0.199219,1.000000,0.000000,0.183594,0.171875,6.283088235294118,32.365196078431374,64,64
t1,40704,0.999023,1.000000,1.000000,1.000000,1.000000,31.487047898338222,31.499511241446726,64,64
t2,40704,0.998779,1.000000,1.000000,1.000000,1.000000,31.483500366658518,31.49694451234417,64,64
t1ce,40704,0.999023,1.000000,1.000000,1.000000,1.000000,31.487047898338222,31.499511241446726,64,64
flair,40704,0.997803,1.000000,0.994141,0.994141,1.000000,31.46268656716418,31.528260337655983,64,64
t1,40752,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,40752,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,40752,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,40752,0.999023,0.998047,1.000000,1.000000,1.000000,31.493646138807428,31.497800586510262,64,64
t1,40800,0.282471,1.000000,0.000000,0.212891,0.265625,8.865168539325843,32.75885911840968,64,64
t2,40800,0.282471,1.000000,0.000000,0.212891,0.265625,8.865168539325843,32.75885911840968,64,64
t1ce,40800,0.282471,1.000000,0.000000,0.212891,0.265625,8.865168539325843,32.75885911840968,64,64
flair,40800,0.282471,1.000000,0.000000,0.212891,0.265625,8.865168539325843,32.75885911840968,64,64
t1,40848,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,40848,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,40848,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,40848,0.999756,1.000000,0.998047,1.000000,1.000000,31.493772893772892,31.499633699633698,64,64
t1,40896,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,40896,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,40896,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,40896,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,40944,0.746338,1.000000,0.304688,0.873047,0.792969,25.801766437684005,30.46908734052993,64,64
t2,40944,0.746094,1.000000,0.304688,0.875000,0.792969,25.793848167539267,30.471204188481675,64,64
t1ce,40944,0.746582,1.000000,0.304688,0.876953,0.792969,25.791693917593197,30.45846958796599,64,64
flair,40944,0.746582,1.000000,0.304688,0.882812,0.791016,25.797253106605623,30.42184434270765,64,64
t1,40992,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,40992,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,40992,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,40992,0.997314,0.998047,0.996094,1.000000,1.000000,31.500856793145655,31.53390452876377,64,64
t1,41040,0.363037,0.517578,0.000000,0.000000,0.019531,22.802958977807666,38.25689307330195,64,64
t2,41040,0.363037,0.517578,0.000000,0.000000,0.019531,22.802958977807666,38.25689307330195,64,64
t1ce,41040,0.363037,0.517578,0.000000,0.000000,0.019531,22.802958977807666,38.25689307330195,64,64
flair,41040,0.362305,0.513672,0.000000,0.000000,0.019531,22.82412398921833,38.27088948787062,64,64
t1,41088,0.812988,1.000000,0.429688,0.998047,1.000000,26.84234234234234,32.003303303303305,64,64
t2,41088,0.812988,1.000000,0.429688,0.998047,1.000000,26.84234234234234,32.003303303303305,64,64
t1ce,41088,0.812988,1.000000,0.429688,0.998047,1.000000,26.84234234234234,32.003303303303305,64,64
flair,41088,0.812744,1.000000,0.429688,0.998047,1.000000,26.84559927906278,31.99759687593872,64,64
t1,41136,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,41136,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,41136,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,41136,0.998535,1.000000,1.000000,1.000000,1.000000,31.507090464547677,31.48117359413203,64,64
t1,41184,0.169922,0.900391,0.000000,0.070312,0.136719,6.040229885057471,34.58764367816092,64,64
t2,41184,0.170898,0.904297,0.000000,0.070312,0.138672,6.038571428571428,34.54571428571428,64,64
t1ce,41184,0.170654,0.902344,0.000000,0.070312,0.138672,6.047210300429184,34.53934191702432,64,64
flair,41184,0.170410,0.900391,0.000000,0.070312,0.136719,6.044412607449857,34.5214899713467,64,64
t1,41232,0.996338,1.000000,1.000000,1.000000,1.000000,31.432982112227396,31.502572898799315,64,64
t2,41232,0.996338,1.000000,1.000000,1.000000,1.000000,31.432982112227396,31.502572898799315,64,64
t1ce,41232,0.996338,1.000000,1.000000,1.000000,1.000000,31.432982112227396,31.502572898799315,64,64
flair,41232,0.996338,1.000000,1.000000,1.000000,1.000000,31.432982112227396,31.502572898799315,64,64
t1,41280,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,41280,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,41280,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,41280,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,41328,0.332520,1.000000,0.000000,0.302734,0.283203,10.47136563876652,30.577092511013216,64,64
t2,41328,0.332520,1.000000,0.000000,0.302734,0.283203,10.47136563876652,30.577092511013216,64,64
t1ce,41328,0.332520,1.000000,0.000000,0.302734,0.283203,10.47136563876652,30.577092511013216,64,64
flair,41328,0.332275,1.000000,0.000000,0.302734,0.283203,10.470977222630419,30.575312270389418,64,64
t1,41376,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,41376,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,41376,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,41376,0.999023,0.994141,1.000000,1.000000,1.000000,31.524926686217007,31.494868035190617,64,64
t1,41424,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,41424,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,41424,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,41424,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,41472,0.334229,1.000000,0.000000,0.236328,0.273438,10.699780861943024,32.36011687363039,64,64
t2,41472,0.334229,1.000000,0.000000,0.236328,0.273438,10.699780861943024,32.36011687363039,64,64
t1ce,41472,0.333740,1.000000,0.000000,0.236328,0.273438,10.68471104608632,32.378931967812726,64,64
flair,41472,0.334229,1.000000,0.000000,0.236328,0.273438,10.699780861943024,32.36011687363039,64,64
t1,41520,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,41520,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,41520,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,41520,0.997314,0.998047,0.996094,1.000000,1.000000,31.461444308445532,31.492288861689108,64,64
t1,41568,0.246338,0.511719,0.000000,0.074219,0.062500,18.337958374628347,32.73637264618434,64,64
t2,41568,0.246338,0.511719,0.000000,0.074219,0.062500,18.337958374628347,32.73637264618434,64,64
t1ce,41568,0.246094,0.511719,0.000000,0.074219,0.062500,18.325396825396826,32.74007936507937,64,64
flair,41568,0.246338,0.511719,0.000000,0.074219,0.062500,18.337958374628347,32.73637264618434,64,64
t1,41616,0.998291,1.000000,0.986328,0.994141,1.000000,31.44778674492541,31.54120811934458,64,64
t2,41616,0.998535,1.000000,0.988281,0.996094,1.000000,31.454523227383863,31.534474327628363,64,64
t1ce,41616,0.998535,1.000000,0.988281,0.996094,1.000000,31.454523227383863,31.534474327628363,64,64
flair,41616,0.998535,1.000000,0.988281,0.996094,1.000000,31.454523227383863,31.534474327628363,64,64
t1,41664,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,41664,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,41664,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,41664,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,41712,0.325439,1.000000,0.000000,0.273438,0.248047,10.27006751687922,31.135783945986496,64,64
t2,41712,0.325439,1.000000,0.000000,0.273438,0.248047,10.27006751687922,31.135783945986496,64,64
t1ce,41712,0.325439,1.000000,0.000000,0.273438,0.248047,10.27006751687922,31.135783945986496,64,64
flair,41712,0.325439,1.000000,0.000000,0.273438,0.248047,10.27006751687922,31.135783945986496,64,64
t1,41760,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,41760,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,41760,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,41760,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,41808,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,41808,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,41808,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,41808,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,41856,0.260010,1.000000,0.000000,0.212891,0.195312,8.105164319248827,30.87136150234742,64,64
t2,41856,0.260010,1.000000,0.000000,0.212891,0.195312,8.105164319248827,30.87136150234742,64,64
t1ce,41856,0.259766,1.000000,0.000000,0.212891,0.195312,8.101503759398497,30.852443609022558,64,64
flair,41856,0.260010,1.000000,0.000000,0.212891,0.195312,8.105164319248827,30.87136150234742,64,64
t1,41904,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,41904,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,41904,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,41904,0.999756,1.000000,0.998047,1.000000,1.000000,31.49279609279609,31.501587301587303,64,64
t1,41952,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,41952,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,41952,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,41952,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,42000,0.418701,1.000000,0.000000,0.437500,0.505859,15.555685131195336,32.36443148688047,64,64
t2,42000,0.418701,1.000000,0.000000,0.437500,0.505859,15.555685131195336,32.36443148688047,64,64
t1ce,42000,0.418701,1.000000,0.000000,0.437500,0.505859,15.555685131195336,32.36443148688047,64,64
flair,42000,0.418701,1.000000,0.000000,0.437500,0.505859,15.555685131195336,32.36443148688047,64,64
t1,42048,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,42048,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,42048,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,42048,0.998535,0.992188,1.000000,1.000000,1.000000,31.52591687041565,31.523471882640585,64,64
t1,42096,0.997803,1.000000,0.982422,0.982422,1.000000,31.433080499143625,31.567653535600684,64,64
t2,42096,0.997803,1.000000,0.982422,0.982422,1.000000,31.433080499143625,31.567653535600684,64,64
t1ce,42096,0.997803,1.000000,0.982422,0.982422,1.000000,31.433080499143625,31.567653535600684,64,64
flair,42096,0.997803,1.000000,0.982422,0.982422,1.000000,31.433080499143625,31.567653535600684,64,64
t1,42144,0.576416,1.000000,0.060547,0.908203,0.679688,20.778060144006776,29.504870817450232,64,64
t2,42144,0.576416,1.000000,0.060547,0.908203,0.679688,20.778060144006776,29.504870817450232,64,64
t1ce,42144,0.576416,1.000000,0.060547,0.908203,0.679688,20.778060144006776,29.504870817450232,64,64
flair,42144,0.576416,1.000000,0.060547,0.908203,0.679688,20.778060144006776,29.504870817450232,64,64
t1,42192,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,42192,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,42192,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,42192,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,42240,0.668457,0.720703,0.082031,0.185547,0.250000,26.513513513513512,32.36486486486486,64,64
t2,42240,0.668457,0.720703,0.082031,0.185547,0.250000,26.513513513513512,32.36486486486486,64,64
t1ce,42240,0.668457,0.720703,0.082031,0.185547,0.250000,26.513513513513512,32.36486486486486,64,64
flair,42240,0.668457,0.720703,0.082031,0.185547,0.250000,26.513513513513512,32.36486486486486,64,64
t1,42288,0.830322,1.000000,0.558594,1.000000,1.000000,27.597177300793884,31.786239341370184,64,64
t2,42288,0.830322,1.000000,0.558594,1.000000,1.000000,27.597177300793884,31.786239341370184,64,64
t1ce,42288,0.830322,1.000000,0.558594,1.000000,1.000000,27.597177300793884,31.786239341370184,64,64
flair,42288,0.830322,1.000000,0.558594,1.000000,1.000000,27.597177300793884,31.786239341370184,64,64
t1,42336,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,42336,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,42336,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,42336,0.995117,0.998047,0.980469,1.000000,0.988281,31.42198233562316,31.39205103042198,64,64
t1,42384,0.520996,0.818359,0.000000,0.003906,0.205078,21.220243673851922,33.104498594189316,64,64
t2,42384,0.521240,0.818359,0.000000,0.003906,0.205078,21.233723653395785,33.10023419203747,64,64
t1ce,42384,0.520752,0.818359,0.000000,0.003906,0.205078,21.224097515236757,33.08016877637131,64,64
flair,42384,0.521240,0.818359,0.000000,0.003906,0.205078,21.233723653395785,33.10023419203747,64,64
t1,42432,0.992676,1.000000,0.966797,1.000000,1.000000,31.31455976389572,31.46089522872602,64,64
t2,42432,0.992676,1.000000,0.966797,1.000000,1.000000,31.31455976389572,31.46089522872602,64,64
t1ce,42432,0.992676,1.000000,0.966797,1.000000,1.000000,31.31455976389572,31.46089522872602,64,64
flair,42432,0.992676,1.000000,0.966797,1.000000,1.000000,31.31455976389572,31.46089522872602,64,64
t1,42480,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,42480,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,42480,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,42480,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,42528,0.090820,0.580078,0.000000,0.000000,0.029297,4.440860215053763,35.54838709677419,64,64
t2,42528,0.091064,0.582031,0.000000,0.000000,0.029297,4.431635388739946,35.597855227882036,64,64
t1ce,42528,0.091064,0.582031,0.000000,0.000000,0.029297,4.431635388739946,35.597855227882036,64,64
flair,42528,0.091064,0.582031,0.000000,0.000000,0.029297,4.431635388739946,35.597855227882036,64,64
t1,42576,0.995361,1.000000,1.000000,1.000000,1.000000,31.44150110375276,31.499386804022567,64,64
t2,42576,0.994873,1.000000,1.000000,0.998047,1.000000,31.432883435582823,31.510184049079754,64,64
t1ce,42576,0.995361,1.000000,1.000000,1.000000,1.000000,31.44150110375276,31.499386804022567,64,64
flair,42576,0.995117,1.000000,1.000000,1.000000,1.000000,31.44578017664377,31.50245338567223,64,64
t1,42624,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,42624,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,42624,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,42624,0.999756,1.000000,1.000000,1.000000,1.000000,31.503540903540905,31.500122100122102,64,64
t1,42672,0.451172,1.000000,0.285156,0.667969,0.595703,22.179112554112553,30.024350649350648,64,64
t2,42672,0.450928,1.000000,0.285156,0.667969,0.595703,22.16404981050352,30.035192203573363,64,64
t1ce,42672,0.451172,1.000000,0.285156,0.667969,0.595703,22.179112554112553,30.024350649350648,64,64
flair,42672,0.450684,1.000000,0.285156,0.667969,0.595703,22.183098591549296,30.039544962080175,64,64
t1,42720,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,42720,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,42720,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,42720,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,42768,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,42768,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,42768,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,42768,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,42816,0.569580,1.000000,0.068359,0.511719,0.671875,20.566223746249463,33.22760394342049,64,64
t2,42816,0.569336,1.000000,0.068359,0.511719,0.671875,20.55917667238422,33.22898799313894,64,64
t1ce,42816,0.569580,1.000000,0.068359,0.511719,0.671875,20.566223746249463,33.22760394342049,64,64
flair,42816,0.568115,1.000000,0.068359,0.511719,0.669922,20.579286635152556,33.227761065749895,64,64
t1,42864,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,42864,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,42864,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,42864,0.996582,1.000000,1.000000,1.000000,1.000000,31.47329740323371,31.50342969132778,64,64
t1,42912,0.856445,1.000000,0.431641,0.554688,0.744141,27.825826681870012,32.723489167616876,64,64
t2,42912,0.856445,1.000000,0.431641,0.554688,0.744141,27.825826681870012,32.723489167616876,64,64
t1ce,42912,0.856445,1.000000,0.431641,0.554688,0.744141,27.825826681870012,32.723489167616876,64,64
flair,42912,0.852539,1.000000,0.427734,0.544922,0.736328,27.810710194730813,32.74799541809851,64,64
t1,42960,0.772461,1.000000,0.212891,0.976562,0.921875,25.15960809102402,31.29930467762326,64,64
t2,42960,0.772461,1.000000,0.212891,0.976562,0.921875,25.15960809102402,31.29930467762326,64,64
t1ce,42960,0.772461,1.000000,0.212891,0.976562,0.921875,25.15960809102402,31.29930467762326,64,64
flair,42960,0.772461,1.000000,0.212891,0.976562,0.921875,25.15960809102402,31.29930467762326,64,64
t1,43008,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,43008,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,43008,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,43008,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,43056,0.884277,0.792969,0.781250,0.703125,0.451172,31.508282716731088,30.308393152954167,64,64
t2,43056,0.884277,0.792969,0.781250,0.703125,0.451172,31.508282716731088,30.308393152954167,64,64
t1ce,43056,0.884277,0.792969,0.781250,0.703125,0.451172,31.508282716731088,30.308393152954167,64,64
flair,43056,0.884277,0.792969,0.781250,0.703125,0.451172,31.508282716731088,30.308393152954167,64,64
t1,43104,0.771484,1.000000,0.324219,1.000000,1.000000,25.60981012658228,31.377848101265823,64,64
t2,43104,0.771484,1.000000,0.324219,1.000000,1.000000,25.60981012658228,31.377848101265823,64,64
t1ce,43104,0.771484,1.000000,0.324219,1.000000,1.000000,25.60981012658228,31.377848101265823,64,64
flair,43104,0.771484,1.000000,0.324219,1.000000,1.000000,25.60981012658228,31.377848101265823,64,64
t1,43152,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,43152,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,43152,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,43152,0.999756,1.000000,1.000000,1.000000,1.000000,31.502808302808305,31.499145299145297,64,64
t1,43200,0.081055,0.488281,0.000000,0.000000,0.015625,4.740963855421687,32.46084337349398,64,64
t2,43200,0.081787,0.494141,0.000000,0.000000,0.015625,4.7074626865671645,32.61194029850746,64,64
t1ce,43200,0.081787,0.494141,0.000000,0.000000,0.015625,4.7074626865671645,32.61194029850746,64,64
flair,43200,0.081787,0.494141,0.000000,0.000000,0.015625,4.7074626865671645,32.61194029850746,64,64
t1,43248,0.898193,1.000000,0.927734,0.996094,1.000000,30.045120956781734,31.882576787170425,64,64
t2,43248,0.896484,1.000000,0.919922,0.996094,1.000000,29.996459694989106,31.887799564270153,64,64
t1ce,43248,0.897949,1.000000,0.927734,0.996094,0.998047,30.042958129418164,31.874932028276238,64,64
flair,43248,0.898193,1.000000,0.927734,0.996094,1.000000,30.045120956781734,31.882576787170425,64,64
t1,43296,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,43296,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,43296,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,43296,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,43344,0.291748,1.000000,0.000000,0.255859,0.199219,9.44602510460251,29.751464435146442,64,64
t2,43344,0.291748,1.000000,0.000000,0.255859,0.199219,9.44602510460251,29.751464435146442,64,64
t1ce,43344,0.291748,1.000000,0.000000,0.255859,0.199219,9.44602510460251,29.751464435146442,64,64
flair,43344,0.291748,1.000000,0.000000,0.255859,0.199219,9.44602510460251,29.751464435146442,64,64
t1,43392,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,43392,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,43392,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,43392,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,43440,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,43440,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,43440,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,43440,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,43488,0.226074,1.000000,0.000000,0.197266,0.195312,7.02267818574514,31.975161987041037,64,64
t2,43488,0.226074,1.000000,0.000000,0.197266,0.195312,7.02267818574514,31.975161987041037,64,64
t1ce,43488,0.226074,1.000000,0.000000,0.197266,0.195312,7.02267818574514,31.975161987041037,64,64
flair,43488,0.226074,1.000000,0.000000,0.197266,0.195312,7.02267818574514,31.975161987041037,64,64
t1,43536,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,43536,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,43536,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,43536,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1,43584,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t2,43584,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
t1ce,43584,1.000000,1.000000,1.000000,1.000000,1.000000,31.5,31.5,64,64
flair,43584,0.999756,0.998047,1.000000,1.000000,1.000000,31.506227106227108,31.499877899877898,64,64
t1,43632,0.298584,1.000000,0.000000,0.261719,0.240234,10.482420278004906,31.921504497138184,64,64
t2,43632,0.298584,1.000000,0.000000,0.261719,0.240234,10.482420278004906,31.921504497138184,64,64
